13,10,1848.8078534173685,518.1376828009872,28.302,64.224,8.1416,-1,-1,-1
13,12,1688.2807202118995,386.3743334575096,146.62,332.71,54.748,-1,-1,-1
13,13,267.74788080602804,461.4000168006358,103.17,234.13,13.404,-1,-1,-1
13,14,171.0,481.0,26.0,59.0,6.3,-1,-1,-1
13,15,1835.9325,348.53444444444443,103.17,234.13,8.3539,-1,-1,-1
13,16,-8.0,290.0,207.45,470.74,13.35,-1,-1,-1
13,17,151.0,501.0,28.302,64.224,15.713,-1,-1,-1
13,18,1867.0,391.0,30.903,70.127,4.4389,-1,-1,-1
14,1,1717.7426664456864,394.62921898838886,159.84,362.7,23.699,-1,-1,-1
14,2,1326.0186598530051,489.7263715941081,73.864,167.61,34.284,-1,-1,-1
14,3,1297.549487016267,546.787935184336,47.794,108.46,12.469,-1,-1,-1
14,4,274.37294459303126,639.8631876548679,56.686,128.63,17.341,-1,-1,-1
14,10,1848.747719732987,520.8591582537722,28.302,64.224,8.1416,-1,-1,-1
14,12,1669.0450652683376,369.12320446117485,159.84,362.7,53.078,-1,-1,-1
14,13,268.642439210873,460.5811517992776,103.17,234.13,13.404,-1,-1,-1
14,14,171.0,481.0,26.0,59.0,6.3,-1,-1,-1
14,15,1834.843214285714,346.0185714285714,103.17,234.13,8.3539,-1,-1,-1
14,16,-51.93875621890547,253.8212935323383,270.83,614.58,17.787,-1,-1,-1
14,17,151.0,500.99999999999994,28.302,64.224,15.713,-1,-1,-1
14,18,1867.0,391.0,30.903,70.127,7.0697,-1,-1,-1
14,19,1619.0,396.0,159.84,362.7,15.437,-1,-1,-1
15,1,1785.146662459233,427.65067676365913,159.84,362.7,23.699,-1,-1,-1
15,2,1335.7503198164886,500.10051093697535,67.474,153.11,36.203,-1,-1,-1
15,3,1309.258222507323,548.6141277158929,47.794,108.46,12.469,-1,-1,-1
15,4,306.75907801416054,671.4342070762184,56.686,128.63,17.341,-1,-1,-1
15,10,1825.0329734377876,534.9723479213759,33.737,76.557,40.166,-1,-1,-1
15,12,1666.7241572798512,372.42456684991805,159.84,362.7,56.775,-1,-1,-1
15,13,269.536997615718,459.76228679791944,103.17,234.13,13.404,-1,-1,-1
15,14,171.0,481.0,26.0,59.0,6.3,-1,-1,-1
15,15,1833.7539285714283,343.5026984126984,103.17,234.13,8.3539,-1,-1,-1
15,16,-52.22053745928339,254.64351791530936,270.83,614.58,25.027,-1,-1,-1
15,17,151.0,500.99999999999994,28.302,64.224,15.713,-1,-1,-1
15,18,1867.0895070993915,393.130107505071,26.0,59.0,4.8067,-1,-1,-1
15,19,1619.0,396.0,159.84,362.7,7.1656,-1,-1,-1
16,1,1852.5506584727798,460.6721345389294,159.84,362.7,23.699,-1,-1,-1
16,2,1336.4271704017524,500.02811978368555,67.474,153.11,44.973,-1,-1,-1
16,3,1320.9669579983788,550.4403202474498,47.794,108.46,12.469,-1,-1,-1
16,10,1833.3128915203827,532.3383410994397,36.723,83.333,49.653,-1,-1,-1
16,12,1668.9409637650722,369.9740274121323,159.84,362.7,58.304,-1,-1,-1
16,13,270.431556020563,458.94342179656127,103.17,234.13,13.404,-1,-1,-1
16,14,171.0,481.0,26.0,59.0,6.3,-1,-1,-1
16,15,1832.6646428571426,340.9868253968254,103.17,234.13,8.3539,-1,-1,-1
16,16,-51.833624608076605,253.51452444533805,270.83,614.58,39.898,-1,-1,-1
16,17,151.0,500.99999999999994,28.302,64.224,15.713,-1,-1,-1
16,18,1862.578633439583,386.5731022891916,26.0,59.0,4.8067,-1,-1,-1
16,19,1619.0,396.0,159.84,362.7,10.224,-1,-1,-1
16,20,1320.0,462.0,30.903,70.127,1.3394,-1,-1,-1
17,1,1919.9546544863265,493.6935923141997,159.84,362.7,23.699,-1,-1,-1
17,2,1335.6814670648243,499.9749661507578,67.474,153.11,46.265,-1,-1,-1
17,3,1332.6756934894347,552.2665127790067,47.794,108.46,12.469,-1,-1,-1
17,10,1859.5774935256054,524.9716158822034,36.723,83.333,49.653,-1,-1,-1
17,12,1709.0585388186605,407.97140711777377,146.62,332.71,38.159,-1,-1,-1
17,15,1831.5753571428568,338.4709523809524,103.17,234.13,8.3539,-1,-1,-1
17,16,-52.119789879906094,254.34954122552614,270.83,614.58,34.544,-1,-1,-1
17,17,151.0,500.99999999999994,28.302,64.224,15.713,-1,-1,-1
17,18,1858.0677597797744,380.01609707331215,26.0,59.0,4.8067,-1,-1,-1
17,19,1664.5977415720163,385.9024933853784,146.62,332.71,65.522,-1,-1,-1
17,20,1320.0,462.0,30.903,70.127,1.3394,-1,-1,-1
18,1,1987.3586504998734,526.71505008947,159.84,362.7,23.699,-1,-1,-1
18,2,1349.8460553241262,503.14890826396737,61.514,139.59,33.671,-1,-1,-1
18,3,1295.0464733506642,461.0754380919567,87.838,199.32,17.9,-1,-1,-1
18,10,1885.8420955308281,517.6048906649671,36.723,83.333,49.653,-1,-1,-1
18,12,1789.2286737044951,431.6610099780589,146.62,332.71,38.159,-1,-1,-1
18,16,-51.91402491080703,253.74912874055138,270.83,614.58,44.021,-1,-1,-1
18,17,151.0,500.99999999999994,28.302,64.224,15.713,-1,-1,-1
18,18,1853.5568861199658,373.4590918574327,26.0,59.0,4.8067,-1,-1,-1
18,19,1668.478384426687,405.60533094566597,146.62,332.71,66.036,-1,-1,-1
18,20,1320.0,462.0,30.903,70.127,1.3394,-1,-1,-1
18,21,1594.0,396.0,159.84,362.7,22.94,-1,-1,-1
18,22,1836.0,541.0,33.737,76.557,21.944,-1,-1,-1
19,1,2054.7626465134203,559.7365078647402,159.84,362.7,23.699,-1,-1,-1
19,2,1350.5120860494183,502.7560966267453,61.514,139.59,39.45,-1,-1,-1
19,3,1291.024860004597,453.35115056206814,94.66,214.81,9.9689,-1,-1,-1
19,10,1912.106697536051,510.23816544773086,36.723,83.333,49.653,-1,-1,-1
19,12,1869.3988085903297,455.3506128383441,146.62,332.71,38.159,-1,-1,-1
19,16,-52.06169265674541,254.18001626566166,270.83,614.58,56.379,-1,-1,-1
19,18,1849.0460124601573,366.9020866415533,26.0,59.0,4.8067,-1,-1,-1
19,19,1664.1503094037653,410.6024926065959,146.62,332.71,64.738,-1,-1,-1
19,20,1320.0,462.0,30.903,70.127,1.3394,-1,-1,-1
19,21,1594.0,396.0,159.84,362.7,19.526,-1,-1,-1
19,22,1836.0,541.0,33.737,76.557,16.959,-1,-1,-1
20,2,1348.4331936990407,490.14654261240497,73.864,167.61,31.0,-1,-1,-1
20,3,1307.4871583281188,474.09340230708085,87.838,199.32,20.751,-1,-1,-1
20,10,1938.3712995412736,502.87144023049456,36.723,83.333,49.653,-1,-1,-1
20,12,1949.5689434761643,479.04021569862925,146.62,332.71,38.159,-1,-1,-1
20,16,-51.955732184380324,253.87082859975152,270.83,614.58,52.829,-1,-1,-1
20,18,1844.5351388003487,360.34508142567387,26.0,59.0,4.8067,-1,-1,-1
20,19,1644.9004766984071,369.85470198296207,159.84,362.7,63.715,-1,-1,-1
20,20,1320.0,462.0,30.903,70.127,1.3394,-1,-1,-1
20,21,1594.0,396.0,159.84,362.7,31.013,-1,-1,-1
20,22,1837.9787139959433,543.0443610547667,30.903,70.127,11.683,-1,-1,-1
21,2,1349.596271864734,489.93133809420914,73.864,167.61,39.327,-1,-1,-1
21,3,1308.864429438322,474.3770402037047,87.838,199.32,13.999,-1,-1,-1
21,10,1964.6359015464964,495.50471501325825,36.723,83.333,49.653,-1,-1,-1
21,12,2029.739078361999,502.7298185589144,146.62,332.71,38.159,-1,-1,-1
21,16,-52.03176451966847,254.09268737177018,270.83,614.58,55.834,-1,-1,-1
21,19,1641.0387658008285,371.0218618516677,159.84,362.7,63.111,-1,-1,-1
21,20,1320.0,462.0,30.903,70.127,1.3394,-1,-1,-1
21,21,1594.0,396.0,159.84,362.7,33.805,-1,-1,-1
21,22,1839.0514610257894,540.8087047232685,30.903,70.127,11.683,-1,-1,-1
21,23,1692.0,396.0,159.84,362.7,30.437,-1,-1,-1
22,2,1348.5629596408708,490.04750073750705,73.864,167.61,36.897,-1,-1,-1
22,3,1313.284759753227,468.2288680248575,79.918,181.35,16.32,-1,-1,-1
22,12,2109.9092132478336,526.4194214191996,146.62,332.71,38.159,-1,-1,-1
22,16,-51.977207263790675,253.93349186964753,270.83,614.58,52.643,-1,-1,-1
22,19,1644.4362391097193,395.1539865639569,159.84,362.7,69.866,-1,-1,-1
22,21,1594.0,371.8691098725691,159.84,362.7,24.467,-1,-1,-1
22,22,1792.25220375587,456.3202423459032,73.864,167.61,21.708,-1,-1,-1
22,23,1692.0,396.0,159.84,362.7,30.437,-1,-1,-1
22,24,298.0,463.0,103.17,234.13,9.1896,-1,-1,-1
23,2,1349.314044667571,489.96600133520195,73.864,167.61,33.171,-1,-1,-1
23,3,1315.6592060451035,467.52947600078295,73.864,167.61,11.149,-1,-1,-1
23,16,-52.01635500322509,254.04772312882568,270.83,614.58,55.724,-1,-1,-1
23,19,1589.5699104946436,382.41294735383616,175.68,398.65,30.184,-1,-1,-1
23,21,1594.0,326.84940908117994,159.84,362.7,24.467,-1,-1,-1
23,22,1791.1286031008922,454.76481885323443,73.864,167.61,17.312,-1,-1,-1
23,23,1643.2043781094528,354.1195273631841,175.68,398.65,71.576,-1,-1,-1
23,24,298.0,463.00000000000006,103.17,234.13,9.1896,-1,-1,-1
24,2,1348.7746346558772,490.0243917050179,73.864,167.61,35.903,-1,-1,-1
24,3,1325.0670510798636,478.73124580976634,73.864,167.61,25.98,-1,-1,-1
24,16,-51.98826441336588,253.9657561111374,270.83,614.58,48.298,-1,-1,-1
24,19,1616.1440561344161,395.15393357438643,159.84,362.7,74.939,-1,-1,-1
24,21,1594.0,281.8297082897908,159.84,362.7,24.467,-1,-1,-1
24,22,1804.4551230029406,475.7598979886795,61.514,139.59,11.826,-1,-1,-1
24,23,1666.642779587405,370.60504885993487,159.84,362.7,32.518,-1,-1,-1
24,24,298.0,463.00000000000006,103.17,234.13,9.1896,-1,-1,-1
25,2,1349.161712691992,489.9824978524468,73.864,167.61,36.734,-1,-1,-1
25,3,1327.074118830649,479.60461860558956,73.864,167.61,26.27,-1,-1,-1
25,16,-11.468477908256276,254.0245718156637,270.83,614.58,34.067,-1,-1,-1
25,19,1621.935414578006,396.49554772705744,159.84,362.7,77.047,-1,-1,-1
25,21,1594.0,236.8100074984017,159.84,362.7,24.467,-1,-1,-1
25,22,1839.0635615500926,530.6306060324579,36.723,83.333,28.766,-1,-1,-1
25,23,1669.6229367079063,371.2637589459067,159.84,362.7,30.144,-1,-1,-1
25,24,298.0,463.00000000000006,103.17,234.13,9.1896,-1,-1,-1
25,25,1810.0,535.0,33.737,76.557,13.281,-1,-1,-1
25,26,1843.0,357.0,79.918,181.35,8.8267,-1,-1,-1
26,2,1348.8839624726472,490.0125587141003,73.864,167.61,35.431,-1,-1,-1
26,3,1325.2096570592373,478.54620477174234,73.864,167.61,25.202,-1,-1,-1
26,16,32.15920973343725,294.52231141316685,270.83,614.58,4.9139,-1,-1,-1
26,19,1616.850753635967,395.64982234794707,159.84,362.7,69.991,-1,-1,-1
26,21,1594.0,191.79030670701255,159.84,362.7,24.467,-1,-1,-1
26,22,1883.7835524286977,590.2858386246165,36.723,83.333,28.766,-1,-1,-1
26,23,1666.8038849270674,370.8116699843447,159.84,362.7,19.606,-1,-1,-1
26,24,298.0,463.00000000000006,103.17,234.13,9.1896,-1,-1,-1
26,25,1834.8322896825398,556.8950674603175,26.0,59.0,31.706,-1,-1,-1
26,26,1843.0,357.0,79.918,181.35,8.3148,-1,-1,-1
26,27,-52.0,254.0,270.83,614.58,14.007,-1,-1,-1
26,28,312.0,500.0,30.903,70.127,11.29,-1,-1,-1
27,2,1349.0832631138235,489.9909884536501,73.864,167.61,37.041,-1,-1,-1
27,3,1326.5680630127606,479.3265887415051,73.864,167.61,21.989,-1,-1,-1
27,16,107.10535235469598,563.1391554900778,146.62,332.71,6.6827,-1,-1,-1
27,19,1617.3732434091378,355.0861966790114,175.68,398.65,70.678,-1,-1,-1
27,21,1562.0378634703027,380.6034329906294,175.68,398.65,6.4058,-1,-1,-1
27,22,1928.5035433073028,649.9410712167752,36.723,83.333,28.766,-1,-1,-1
27,23,1670.5149521982069,380.162589817726,175.68,398.65,18.886,-1,-1,-1
27,24,298.0,463.00000000000006,103.17,234.13,9.1896,-1,-1,-1
27,25,1831.4460862068966,557.1877292089249,26.0,59.0,26.431,-1,-1,-1
27,26,1831.4381338742394,357.0,79.918,181.35,9.6426,-1,-1,-1
27,27,-52.0,253.99999999999994,270.83,614.58,14.007,-1,-1,-1
27,28,312.0,500.0,30.903,70.127,11.29,-1,-1,-1
28,2,1348.940254277289,490.0064662648528,73.864,167.61,36.827,-1,-1,-1
28,3,1307.9751862943353,460.8401755428108,87.838,199.32,14.938,-1,-1,-1
28,16,117.41437607175416,735.5459568301528,146.62,332.71,6.6827,-1,-1,-1
28,19,1615.1938452736206,352.3449590273645,175.68,398.65,82.014,-1,-1,-1
28,21,1552.5038118104494,435.43961766611807,175.68,398.65,6.4058,-1,-1,-1
28,22,1973.223534185908,709.5963038089338,36.723,83.333,28.766,-1,-1,-1
28,23,1669.7692647596937,427.61546600445587,175.68,398.65,18.886,-1,-1,-1
28,25,1798.220468541564,490.19684614339894,52.0,118.0,14.481,-1,-1,-1
28,26,1830.2486192291829,357.0,79.918,181.35,16.904,-1,-1,-1
28,27,30.587064676616933,253.99999999999994,270.83,614.58,33.905,-1,-1,-1
28,28,312.0,500.0,30.903,70.127,11.29,-1,-1,-1
29,2,1349.0428707408566,489.99536011027857,73.864,167.61,38.639,-1,-1,-1
29,3,1307.6164117781943,461.0365050868088,87.838,199.32,13.659,-1,-1,-1
29,16,127.72339978881234,907.952758170228,146.62,332.71,6.6827,-1,-1,-1
29,19,1619.7408115468581,372.26389623273826,159.84,362.7,72.384,-1,-1,-1
29,21,1568.8238137139713,397.0920369985582,159.84,362.7,18.852,-1,-1,-1
29,22,2017.943525064513,769.2515364010925,36.723,83.333,28.766,-1,-1,-1
29,23,1688.9484077891407,430.7392321240686,146.62,332.71,16.746,-1,-1,-1
29,25,1772.6955563173412,423.93795739982517,52.0,118.0,14.481,-1,-1,-1
29,26,1767.8836649204204,321.7971562976083,189.32,429.61,14.398,-1,-1,-1
29,27,32.48697068403911,253.99999999999994,270.83,614.58,27.667,-1,-1,-1
29,28,312.0,500.0,30.903,70.127,11.29,-1,-1,-1
30,2,1339.2116421833077,480.11213837791644,79.918,181.35,46.891,-1,-1,-1
30,3,1281.9668041829057,431.4154363974605,103.17,234.13,11.718,-1,-1,-1
30,16,138.03242350587053,1080.3595595103031,146.62,332.71,6.6827,-1,-1,-1
30,19,1615.1184922438451,353.0216014370175,175.68,398.65,65.412,-1,-1,-1
30,21,1562.2523743737588,378.9732221564719,175.68,398.65,10.235,-1,-1,-1
30,22,2062.6635159431185,828.9067689932511,36.723,83.333,28.766,-1,-1,-1
30,23,1756.249069452853,512.5169967157522,61.514,139.59,8.6035,-1,-1,-1
30,25,1747.1706440931184,357.6790686562514,52.0,118.0,14.481,-1,-1,-1
30,26,1819.646183184229,528.066457234572,103.17,234.13,6.6077,-1,-1,-1
30,27,29.87821628516315,253.99999999999994,270.83,614.58,26.037,-1,-1,-1
30,28,312.0,500.0,30.903,70.127,11.29,-1,-1,-1
30,29,1810.0,533.0,30.903,70.127,35.29,-1,-1,-1
31,2,1348.351583258471,489.6966452532279,73.864,167.61,50.363,-1,-1,-1
31,3,1240.7462869308754,409.21445224477867,103.17,234.13,11.718,-1,-1,-1
31,16,148.3414472229287,1252.7663608503783,146.62,332.71,6.6827,-1,-1,-1
31,19,1616.8205173806496,354.7394105644349,175.68,398.65,64.181,-1,-1,-1
31,21,1561.845120827479,382.61502794668326,175.68,398.65,8.5096,-1,-1,-1
31,23,1799.0261775717192,509.33141546419637,61.514,139.59,8.6035,-1,-1,-1
31,25,1721.6457318688956,291.4201799126776,52.0,118.0,14.481,-1,-1,-1
31,26,1830.2559052378824,543.8976898438115,94.66,214.81,6.314,-1,-1,-1
31,27,31.807681562323836,253.99999999999994,270.83,614.58,14.004,-1,-1,-1
31,28,312.0,500.0,30.903,70.127,11.29,-1,-1,-1
31,29,1814.9797738095237,548.9171706349206,26.0,59.0,37.117,-1,-1,-1
31,30,1326.0,479.0,73.864,167.61,29.999,-1,-1,-1
31,31,1873.0,374.0,36.723,83.333,4.1767,-1,-1,-1
32,2,1349.731734235952,490.3372805245304,73.864,167.61,56.174,-1,-1,-1
32,3,1199.525769678845,387.0134680920969,103.17,234.13,11.718,-1,-1,-1
32,16,158.6504709399869,1425.1731621904535,146.62,332.71,6.6827,-1,-1,-1
32,19,1618.5731628181268,394.632436284454,159.84,362.7,68.372,-1,-1,-1
32,21,1685.199976187489,428.276003349852,146.62,332.71,21.87,-1,-1,-1
32,23,1841.8032856905854,506.14583421264064,61.514,139.59,8.6035,-1,-1,-1
32,25,1696.1208196446728,225.16129116910383,52.0,118.0,14.481,-1,-1,-1
32,26,1751.9315247956965,293.00679258788387,207.45,470.74,33.244,-1,-1,-1
32,27,126.14516317049176,679.8614050064107,94.66,214.81,16.468,-1,-1,-1
32,29,1815.9910833333333,553.0586388888888,26.0,59.0,37.117,-1,-1,-1
32,30,1308.0874047619047,461.01702380952383,87.838,199.32,16.652,-1,-1,-1
32,31,1873.0,374.0,36.723,83.333,4.1767,-1,-1,-1
33,2,1338.7044367014664,479.860997645487,79.918,181.35,52.712,-1,-1,-1
33,3,1158.3052524268148,364.81248393941513,103.17,234.13,11.718,-1,-1,-1
33,19,1615.9563630287155,356.69222455298456,175.68,398.65,73.534,-1,-1,-1
33,21,1885.3574079509553,482.40278640521274,146.62,332.71,21.87,-1,-1,-1
33,23,1884.5803938094516,502.9602529610849,61.514,139.59,8.6035,-1,-1,-1
33,25,1670.59590742045,158.90240242553006,52.0,118.0,14.481,-1,-1,-1
33,26,1751.292495649448,283.31896506093597,207.45,470.74,41.951,-1,-1,-1
33,27,152.94344649081836,1101.44702241661,94.66,214.81,16.468,-1,-1,-1
